KARTE_QUAD,KARTE,QUADRANT,XLU,YLU,XRU,YRU,XRO,YRO,XLO,YLO,XQMITTE,YQMITTE,FLAECHE,FLAECHE_BY,PROZENT
74392,7439,2,4518455,5379070,4524607,5379091,4524582,5384649,4518437,5384629,4521518,5381858,34183081.217,34183081.2175,100
74393,7439,3,4512315,5373489,4518473,5373511,4518455,5379070,4512304,5379049,4515384,5376278,34216664.8,34216664.8,100
74394,7439,4,4518473,5373511,4524630,5373530,4524607,5379091,4518455,5379070,4521542,5376299,34216771.333,34216771.333,100
74401,7440,1,4524607,5379091,4530759,5379124,4530729,5384683,4524582,5384649,4527669,5381885,34183454.747,34183454.7466,100
74402,7440,2,4530759,5379124,4536911,5379157,4536873,5384716,4530729,5384683,4533815,5381919,34183611.816,34183611.8165,100
74403,7440,3,4524630,5373530,4530789,5373565,4530759,5379124,4524607,5379091,4527693,5376326,34217144.983,34217144.9833,100
74404,7440,4,4530789,5373565,4536946,5373597,4536911,5379157,4530759,5379124,4533851,5376359,34217302.053,34217302.0532,100
74411,7441,1,4536911,5379157,4543062,5379204,4543019,5384763,4536873,5384716,4539967,5381959,34184185.29,34184185.2897,100
74412,7441,2,4543062,5379204,4549213,5379251,4549164,5384809,4543019,5384763,4546112,5382006,34184408.378,34184408.3777,100
74413,7441,3,4536946,5373597,4543105,5373645,4543062,5379204,4536911,5379157,4540003,5376400,34217889.516,34217889.5158,100
74414,7441,4,4543105,5373645,4549261,5373691,4549213,5379251,4543062,5379204,4546161,5376447,34218112.604,34218112.6038,100
74421,7442,1,4549213,5379251,4555365,5379311,4555311,5384871,4549164,5384809,4552264,5382059,34185175.693,34185175.693,100
74422,7442,2,4555365,5379311,4561517,5379371,4561455,5384930,4555311,5384871,4558409,5382120,34185464.716,34185464.7156,100
74423,7442,3,4549261,5373691,4555419,5373752,4555365,5379311,4549213,5379251,4552312,5376500,34218880.04,34218880.0403,100
74424,7442,4,4555419,5373752,4561576,5373811,4561517,5379371,4555365,5379311,4558470,5376560,34219169.063,34219169.0629,100
74431,7443,1,4561517,5379371,4567668,5379445,4567601,5385005,4561455,5384930,4564561,5382187,34186397.378,34186397.378,100
74432,7443,2,4567668,5379445,4573819,5379519,4573746,5385078,4567601,5385005,4570706,5382261,34186736.972,34186736.9718,100
74433,7443,3,4561576,5373811,4567735,5373886,4567668,5379445,4561517,5379371,4564621,5376627,34220102.028,34220102.0284,100
74434,7443,4,4567735,5373886,4573891,5373959,4573819,5379519,4567668,5379445,4570779,5376701,34220441.622,34220441.6222,100
74441,7444,1,4573819,5379519,4579971,5379607,4579893,5385166,4573746,5385078,4576858,5382341,34187890.803,34187890.8031,100
74442,7444,2,4579971,5379607,4586123,5379693,4586037,5385252,4579893,5385166,4583003,5382428,34188296.362,34188296.3623,100
74443,7444,3,4573891,5373959,4580050,5374047,4579971,5379607,4573819,5379519,4576930,5376782,34221595.635,34221595.6353,100
74444,7444,4,4580050,5374047,4586207,5374133,4586123,5379693,4579971,5379607,4583088,5376869,34222001.194,34222001.1945,100
74451,7445,1,4586123,5379693,4592275,5379794,4592183,5385353,4586037,5385252,4589155,5382522,34189623.24,34189623.2398,100
74452,7445,2,4592275,5379794,4598426,5379895,4598328,5385453,4592183,5385353,4595300,5382623,34190094.765,34190094.7649,100
74453,7445,3,4586207,5374133,4592365,5374235,4592275,5379794,4586123,5379693,4589240,5376963,34223328.284,34223328.2842,100
74454,7445,4,4592365,5374235,4598522,5374335,4598426,5379895,4592275,5379794,4595397,5377064,34223799.809,34223799.8092,100
74461,7446,1,4598426,5379895,4604577,5380009,4604474,5385568,4598328,5385453,4601452,5382730,34191609.842,34191609.8422,100
74462,7446,2,4604577,5380009,4610729,5380123,4610618,5385681,4604474,5385568,4607597,5382844,34192163.012,28356483.2909,82.9325
74463,7446,3,4598522,5374335,4604681,5374450,4604577,5380009,4598426,5379895,4601549,5377171,34225328.785,34225328.7847,100
74464,7446,4,4604681,5374450,4610837,5374563,4610729,5380123,4604577,5380009,4607706,5377285,34225881.955,14164886.8428,41.3873
74471,7447,1,4610729,5380123,4616880,5380251,4616765,5385809,4610618,5385681,4613748,5382965,34193892.127,16045687.6183,46.9263
74472,7447,2,4616880,5380251,4623031,5380378,4622909,5385936,4616765,5385809,4619893,5383092,34194495.585,28238727.1207,82.5832
74474,7447,4,4616995,5374691,4623151,5374818,4623031,5380378,4616880,5380251,4620014,5377533,34228201.175,850673.5806,2.4853
74481,7448,1,4623031,5380378,4629182,5380519,4629055,5386078,4622909,5385936,4626045,5383226,34196405.015,34180208.9908,99.95
74482,7448,2,4629182,5380519,4635333,5380660,4635199,5386218,4629055,5386078,4632190,5383367,34197074.823,16097504.0736,47.0721
74483,7448,3,4623151,5374818,4629309,5374960,4629182,5380519,4623031,5380378,4626166,5377667,34230124.806,17312935.4604,50.5791
74484,7448,4,4629309,5374960,4635466,5375100,4635333,5380660,4629182,5380519,4632323,5377808,34230794.614,69432.4751,0.2028
75261,7526,1,4352074,5369850,4358237,5369696,4358377,5375255,4352218,5375408,4355227,5372551,34266762.048,3642438.7671,10.6297
75262,7526,2,4358237,5369696,4364401,5369542,4364533,5375100,4358377,5375255,4361384,5372396,34266012.329,10107220.6972,29.4959
75263,7526,3,4351928,5364290,4358099,5364137,4358237,5369696,4352074,5369850,4355082,5366992,34300425.697,23363190.5572,68.1153
75264,7526,4,4358099,5364137,4364267,5363982,4364401,5369542,4358237,5369696,4361251,5366837,34299675.978,34299675.9777,100
75271,7527,1,4364401,5369542,4370564,5369401,4370691,5374960,4364533,5375100,4367548,5372249,34263910.765,22415906.847,65.4193
75272,7527,2,4370564,5369401,4376727,5369260,4376848,5374818,4370691,5374960,4373705,5372108,34263242.014,34263242.0144,100
75273,7527,3,4364267,5363982,4370437,5363842,4370564,5369401,4364401,5369542,4367415,5366690,34297588.312,34297588.3118,100
75274,7527,4,4370437,5363842,4376605,5363700,4376727,5369260,4370564,5369401,4373584,5366549,34296919.561,34296919.561,100
75281,7528,1,4376727,5369260,4382891,5369133,4383006,5374691,4376848,5374818,4379869,5371974,34261307.734,34261307.7344,100
75282,7528,2,4382891,5369133,4389055,5369005,4389162,5374563,4383006,5374691,4386026,5371847,34260705.232,34260705.2324,100
75283,7528,3,4376605,5363700,4382776,5363573,4382891,5369133,4376727,5369260,4379747,5366415,34294971.081,34294971.0807,100
75284,7528,4,4382776,5363573,4388945,5363445,4389055,5369005,4382891,5369133,4385917,5366288,34294368.579,34294368.5788,100
75291,7529,1,4389055,5369005,4395218,5368891,4395321,5374450,4389162,5374563,4392189,5371726,34259007.099,34259007.0986,100
75292,7529,2,4395218,5368891,4401381,5368777,4401477,5374335,4395321,5374450,4398347,5371612,34258470.463,34258470.4627,100
75293,7529,3,4388945,5363445,4395115,5363331,4395218,5368891,4389055,5369005,4392081,5366167,34292670.173,34292670.1726,100
75294,7529,4,4395115,5363331,4401284,5363216,4401381,5368777,4395218,5368891,4398250,5366052,34292133.537,34292133.5367,100
75301,7530,1,4401381,5368777,4407545,5368676,4407635,5374235,4401477,5374335,4404510,5371504,34256930.496,34256930.4964,100
75302,7530,2,4407545,5368676,4413709,5368575,4413792,5374133,4407635,5374235,4410668,5371403,34256444.584,34256444.5838,100
75303,7530,3,4401284,5363216,4407455,5363117,4407545,5368676,4401381,5368777,4404414,5365945,34290579.188,34290579.1883,100
75304,7530,4,4407455,5363117,4413623,5363015,4413709,5368575,4407545,5368676,4410583,5365844,34290093.276,34290093.2757,100
75311,7531,1,4413709,5368575,4419872,5368488,4419951,5374047,4413792,5374133,4416831,5371310,34255104.635,34255104.6351,100
75312,7531,2,4419872,5368488,4426036,5368401,4426108,5373959,4419951,5374047,4422989,5371223,34254684.554,34254684.5541,100
75313,7531,3,4413623,5363015,4419793,5362929,4419872,5368488,4413709,5368575,4416747,5365751,34288753.115,34288753.1153,100
75314,7531,4,4419793,5362929,4425962,5362841,4426036,5368401,4419872,5368488,4422916,5365664,34288333.034,34288333.0342,100
75321,7532,1,4426036,5368401,4432200,5368327,4432267,5373886,4426108,5373959,4429153,5371142,34253517.31,34253517.3103,100
75322,7532,2,4432200,5368327,4438363,5368253,4438423,5373811,4432267,5373886,4435310,5371068,34253163.06,34253163.0604,100
75323,7532,3,4425962,5362841,4432133,5362768,4432200,5368327,4426036,5368401,4429080,5365583,34287165.609,34287165.6089,100
75324,7532,4,4432133,5362768,4438302,5362693,4438363,5368253,4432200,5368327,4435250,5365509,34286811.359,34286811.359,100
75331,7533,1,4438363,5368253,4444527,5368193,4444581,5373752,4438423,5373811,4441474,5371001,34252224.113,34252224.113,100
75332,7533,2,4444527,5368193,4450691,5368133,4450738,5373691,4444581,5373752,4447632,5370941,34251935.694,34251935.694,100
75333,7533,3,4438302,5362693,4444473,5362633,4444527,5368193,4438363,5368253,4441414,5365442,34285872.26,34285872.2603,100
75334,7533,4,4444473,5362633,4450641,5362572,4450691,5368133,4444527,5368193,4447583,5365381,34285583.841,34285583.8414,100
75341,7534,1,4450691,5368133,4456854,5368085,4456897,5373645,4450738,5373691,4453795,5370887,34251162.786,34251162.7862,100
75342,7534,2,4456854,5368085,4463018,5368039,4463053,5373597,4456897,5373645,4459953,5370840,34250940.285,34250940.2851,100
75343,7534,3,4450641,5362572,4456812,5362526,4456854,5368085,4450691,5368133,4453747,5365328,34284796.914,34284796.9144,100
75344,7534,4,4456812,5362526,4462981,5362478,4463018,5368039,4456854,5368085,4459917,5365281,34284574.413,34284574.4133,100
75351,7535,1,4463018,5368039,4469182,5368005,4469212,5373565,4463053,5373597,4466116,5370800,34250353.82,34250353.8201,100
75352,7535,2,4469182,5368005,4475345,5367971,4475369,5373530,4469212,5373565,4472274,5370767,34250197.002,34250197.0018,100
75353,7535,3,4462981,5362478,4469151,5362445,4469182,5368005,4463018,5368039,4466080,5365241,34284001.756,34284001.7556,100
75354,7535,4,4469151,5362445,4475320,5362411,4475345,5367971,4469182,5368005,4472250,5365207,34283844.937,34283844.9374,100
75361,7536,1,4475345,5367971,4481509,5367951,4481527,5373511,4475369,5373530,4478438,5370740,34249824.703,34249824.7031,100
75362,7536,2,4481509,5367951,4487673,5367931,4487684,5373489,4481527,5373511,4484596,5370719,34249733.766,34249733.7656,100
75363,7536,3,4475320,5362411,4481491,5362392,4481509,5367951,4475345,5367971,4478414,5365180,34283458.68,34283458.6799,100
75364,7536,4,4481491,5362392,4487660,5362371,4487673,5367931,4481509,5367951,4484584,5365160,34283367.742,34283367.7424,100
75371,7537,1,4487673,5367931,4493837,5367924,4493843,5373483,4487684,5373489,4490760,5370706,34249540.378,34249540.3782,100
75372,7537,2,4493837,5367924,4500001,5367917,4500000,5373476,4493843,5373483,4496918,5370699,34249499.766,34249499.7659,100
75373,7537,3,4487660,5362371,4493831,5362365,4493837,5367924,4487673,5367931,4490748,5365147,34283188.193,34283188.1928,100
75374,7537,4,4493831,5362365,4500000,5362357,4500001,5367917,4493837,5367924,4496918,5365140,34283147.58,34283147.5805,100
75381,7538,1,4500001,5367917,4506165,5367924,4506159,5373483,4500000,5373476,4503081,5370699,34249499.766,34249499.7659,100
75382,7538,2,4506165,5367924,4512328,5367931,4512315,5373489,4506159,5373483,4509239,5370706,34249540.378,34249540.3782,100
75383,7538,3,4500000,5362357,4506171,5362365,4506165,5367924,4500001,5367917,4503081,5365140,34283147.58,34283147.5805,100
75384,7538,4,4506171,5362365,4512339,5362371,4512328,5367931,4506165,5367924,4509251,5365147,34283188.193,34283188.1928,100
75391,7539,1,4512328,5367931,4518492,5367951,4518473,5373511,4512315,5373489,4515402,5370719,34249733.766,34249733.7656,100
75392,7539,2,4518492,5367951,4524655,5367971,4524630,5373530,4518473,5373511,4521560,5370740,34249824.703,34249824.7031,100
75393,7539,3,4512339,5362371,4518510,5362392,4518492,5367951,4512328,5367931,4515414,5365160,34283367.742,34283367.7424,100
75394,7539,4,4518510,5362392,4524679,5362411,4524655,5367971,4518492,5367951,4521584,5365180,34283458.68,34283458.6799,100
75401,7540,1,4524655,5367971,4530819,5368005,4530789,5373565,4524630,5373530,4527724,5370767,34250197.002,34250197.0018,100
75402,7540,2,4530819,5368005,4536983,5368039,4536946,5373597,4530789,5373565,4533882,5370800,34250353.82,34250353.8201,100
75403,7540,3,4524679,5362411,4530849,5362445,4530819,5368005,4524655,5367971,4527748,5365207,34283844.937,34283844.9374,100
75404,7540,4,4530849,5362445,4537018,5362478,4536983,5368039,4530819,5368005,4533918,5365241,34284001.756,34284001.7556,100
75411,7541,1,4536983,5368039,4543147,5368085,4543105,5373645,4536946,5373597,4540045,5370840,34250940.285,34250940.2852,100
75412,7541,2,4543147,5368085,4549311,5368133,4549261,5373691,4543105,5373645,4546203,5370887,34251162.786,34251162.7862,100
75413,7541,3,4537018,5362478,4543189,5362526,4543147,5368085,4536983,5368039,4540081,5365281,34284574.413,34284574.4133,100
75414,7541,4,4543189,5362526,4549358,5362572,4549311,5368133,4543147,5368085,4546251,5365328,34284796.914,34284796.9144,100
75421,7542,1,4549311,5368133,4555474,5368193,4555419,5373752,4549261,5373691,4552367,5370941,34251935.694,34251935.694,100
75422,7542,2,4555474,5368193,4561637,5368253,4561576,5373811,4555419,5373752,4558524,5371001,34252224.113,34252224.113,100
75423,7542,3,4549358,5362572,4555529,5362633,4555474,5368193,4549311,5368133,4552415,5365381,34285583.841,34285583.8414,100
75424,7542,4,4555529,5362633,4561697,5362693,4561637,5368253,4555474,5368193,4558585,5365442,34285872.26,34285872.2603,100
75431,7543,1,4561637,5368253,4567801,5368327,4567735,5373886,4561576,5373811,4564688,5371068,34253163.06,34253163.0604,100
75432,7543,2,4567801,5368327,4573965,5368401,4573891,5373959,4567735,5373886,4570845,5371142,34253517.31,34253517.3103,100
75433,7543,3,4561697,5362693,4567868,5362768,4567801,5368327,4561637,5368253,4564748,5365509,34286811.359,34286811.359,100
75434,7543,4,4567868,5362768,4574037,5362841,4573965,5368401,4567801,5368327,4570918,5365583,34287165.609,34287165.6089,100
75441,7544,1,4573965,5368401,4580129,5368488,4580050,5374047,4573891,5373959,4577009,5371223,34254684.554,34254684.5541,100
75442,7544,2,4580129,5368488,4586293,5368575,4586207,5374133,4580050,5374047,4583167,5371310,34255104.635,34255104.6351,100
75443,7544,3,4574037,5362841,4580207,5362929,4580129,5368488,4573965,5368401,4577082,5365664,34288333.034,34288333.0342,100
75444,7544,4,4580207,5362929,4586376,5363015,4586293,5368575,4580129,5368488,4583251,5365751,34288753.115,34288753.1153,100
75451,7545,1,4586293,5368575,4592456,5368676,4592365,5374235,4586207,5374133,4589331,5371403,34256444.584,34256444.5838,100
75452,7545,2,4592456,5368676,4598619,5368777,4598522,5374335,4592365,5374235,4595488,5371504,34256930.496,34256930.4964,100
75453,7545,3,4586376,5363015,4592547,5363117,4592456,5368676,4586293,5368575,4589415,5365844,34290093.276,34290093.2757,100
75454,7545,4,4592547,5363117,4598715,5363216,4598619,5368777,4592456,5368676,4595585,5365945,34290579.188,34290579.1883,100
75461,7546,1,4598619,5368777,4604783,5368891,4604681,5374450,4598522,5374335,4601652,5371612,34258470.463,34258470.4627,100
75462,7546,2,4604783,5368891,4610947,5369005,4610837,5374563,4604681,5374450,4607809,5371726,34259007.099,9062126.0888,26.4515
75463,7546,3,4598715,5363216,4604885,5363331,4604783,5368891,4598619,5368777,4601748,5366052,34292133.537,34292133.5367,100
75464,7546,4,4604885,5363331,4611054,5363445,4610947,5369005,4604783,5368891,4607918,5366167,34292670.173,6871190.8973,20.0369
76252,7625,2,4345609,5358900,4351784,5358733,4351928,5364290,4345759,5364459,4348767,5361594,34335828.005,5627699.4812,16.3902
76254,7625,4,4345457,5353341,4351638,5353173,4351784,5358733,4345609,5358900,4348622,5356036,34369463.671,12322.6103,0.0359
76261,7626,1,4351784,5358733,4357959,5358578,4358099,5364137,4351928,5364290,4354943,5361433,34333486.714,34241996.8545,99.7307
76262,7626,2,4357959,5358578,4364135,5358424,4364267,5363982,4358099,5364137,4361112,5361279,34332753.577,34332753.5765,100
76263,7626,3,4351638,5353173,4357821,5353019,4357959,5358578,4351784,5358733,4354798,5355875,34367108.483,25041593.315,72.8651
76264,7626,4,4357821,5353019,4364001,5352864,4364135,5358424,4357959,5358578,4360979,5355720,34366375.345,34366375.3453,100
76271,7627,1,4364135,5358424,4370310,5358283,4370437,5363842,4364267,5363982,4367288,5361131,34330677.73,34330677.7302,100
76272,7627,2,4370310,5358283,4376485,5358142,4376605,5363700,4370437,5363842,4373457,5360990,34330010.741,34330010.7413,100
76273,7627,3,4364001,5352864,4370183,5352724,4370310,5358283,4364135,5358424,4367155,5355572,34364285.269,34364285.2693,100
76274,7627,4,4370183,5352724,4376364,5352582,4376485,5358142,4370310,5358283,4373336,5355431,34363618.28,34363618.2804,100
76281,7628,1,4376485,5358142,4382661,5358015,4382776,5363573,4376605,5363700,4379632,5360856,34328057.935,34328057.9346,100
76282,7628,2,4382661,5358015,4388837,5357887,4388945,5363445,4382776,5363573,4385802,5360729,34327440.965,34327440.9653,100
76283,7628,3,4376364,5352582,4382547,5352455,4382661,5358015,4376485,5358142,4379512,5355297,34361678.767,34361678.7668,100
76284,7628,4,4382547,5352455,4388727,5352327,4388837,5357887,4382661,5358015,4385693,5355170,34361061.797,34361061.7975,100
76291,7629,1,4388837,5357887,4395013,5357773,4395115,5363331,4388945,5363445,4391978,5360608,34325716.434,34325716.4337,100
76292,7629,2,4395013,5357773,4401188,5357658,4401284,5363216,4395115,5363331,4398147,5360493,34325165.8,34325165.8001,100
76293,7629,3,4388727,5352327,4394909,5352213,4395013,5357773,4388837,5357887,4391869,5355049,34359309.199,34359309.1989,100
76294,7629,4,4394909,5352213,4401090,5352098,4401188,5357658,4395013,5357773,4398050,5354934,34358758.565,34358758.5653,100
76301,7630,1,4401188,5357658,4407364,5357557,4407455,5363117,4401284,5363216,4404323,5360386,34323606.41,34323606.4104,100
76302,7630,2,4407364,5357557,4413539,5357457,4413623,5363015,4407455,5363117,4410492,5360285,34323121.253,34323121.2529,100
76303,7630,3,4401090,5352098,4407273,5351999,4407364,5357557,4401188,5357658,4404226,5354827,34357212.832,34357212.8316,100
